연도,월,품목명,품종명,평균가격,등급명,유통단계별무게,유통단계별단위
2018,8,호박,쥬키니,1241.908,상품,1,개
2018,8,호박,쥬키니,796.42,중품,1,개
2018,8,토마토,토마토,3463.997,상품,1,kg
2018,8,토마토,토마토,2535.824,중품,1,kg
2018,8,무,봄,2689.571,상품,1,개
2018,8,무,봄,2132.083,중품,1,개
2018,8,무,고랭지,3603.365,상품,1,개
2018,8,무,고랭지,3045.168,중품,1,개
2018,8,당근,무세척,3751.229,상품,1,kg
2018,8,당근,무세척,2726.576,중품,1,kg
2018,8,열무,열무,3524.724,상품,1,kg
2018,8,열무,열무,2212.987,중품,1,kg
2018,8,건고추,화건,17183.73,상품,600,g
2018,8,건고추,화건,15550.953,중품,600,g
2018,8,건고추,햇산화건,20292.172,상품,600,g
2018,8,건고추,햇산화건,18397.159,중품,600,g
2018,8,건고추,양건,20237.31,상품,600,g
2018,8,건고추,양건,17833.331,중품,600,g
2018,8,건고추,햇산양건,22600.524,상품,600,g
2018,8,건고추,햇산양건,20620.239,중품,600,g
2018,8,풋고추,풋고추,1233.081,상품,100,g
2018,8,풋고추,풋고추,728.144,중품,100,g
2018,8,풋고추,꽈리고추,1326.629,상품,100,g
2018,8,풋고추,꽈리고추,778.267,중품,100,g
2018,8,풋고추,청양고추,924.776,상품,100,g
2018,8,풋고추,청양고추,635.739,중품,100,g
2018,8,붉은고추,붉은고추,1583.273,상품,100,g
2018,8,붉은고추,붉은고추,842.03,중품,100,g
2018,8,양파,양파,1569.772,상품,1,kg
2018,8,양파,양파,1332.572,중품,1,kg
2018,8,파,대파,3202.567,상품,1,kg
2018,8,파,대파,2077.273,중품,1,kg
2018,8,파,쪽파,7113.592,상품,1,kg
2018,8,파,쪽파,4950.016,중품,1,kg
2018,8,생강,국산,11270.016,상품,1,kg
2018,8,생강,국산,7274.909,중품,1,kg
2018,8,고춧가루,국산,32116.626,상품,1,kg
2018,8,고춧가루,중국,11814.134,상품,1,kg
2018,8,미나리,미나리,6502.216,상품,1,kg
2018,8,미나리,미나리,5746.831,중품,1,kg
2018,8,깻잎,깻잎,1737.794,상품,100,g
2018,8,깻잎,깻잎,1156.705,중품,100,g
2018,8,피망,청,913.841,상품,100,g
2018,8,피망,청,531.613,중품,100,g
2018,8,파프리카,파프리카,1604.567,상품,200,g
2018,8,파프리카,파프리카,1072.091,중품,200,g
2018,8,멜론,멜론,8356.071,상품,1,개
2018,8,멜론,멜론,6723.962,중품,1,개
2018,8,깐마늘(국산),깐마늘(국산),9256.637,상품,1,kg
2018,8,깐마늘(국산),깐마늘(국산),7049.526,중품,1,kg
2018,8,참깨,백색(국산),11685.707,상품,500,g
2018,8,참깨,백색(국산),9752.727,중품,500,g
2018,8,참깨,중국,3886.551,중품,500,g
2018,8,참깨,인도,3320.031,중품,500,g
2018,8,땅콩,국산,1886.762,상품,100,g
2018,8,땅콩,수입,621.44,중품,100,g
2018,8,느타리버섯,느타리버섯,1057.626,상품,100,g
2018,8,느타리버섯,느타리버섯,674.47,중품,100,g
2018,8,느타리버섯,애느타리버섯,461.372,상품,100,g
2018,8,느타리버섯,애느타리버섯,345.182,중품,100,g
2018,8,팽이버섯,팽이버섯,475.99,상품,150,g
2018,8,팽이버섯,팽이버섯,344.962,중품,150,g
2018,8,새송이버섯,새송이버섯,516.494,상품,100,g
2018,8,새송이버섯,새송이버섯,410.26,중품,100,g
2018,8,호두,수입,1728.762,중품,100,g
2018,8,아몬드,수입,1489.123,중품,100,g
2018,8,사과,후지,21060.625,상품,10,개
2018,8,사과,후지,15826.782,중품,10,개
2018,8,사과,쓰가루,20114.667,상품,10,개
2018,8,사과,쓰가루,15051.69,중품,10,개
2018,8,배,신고,28311.769,상품,10,개
2018,8,배,신고,19998.941,중품,10,개
2018,8,배,원황,27114.444,상품,10,개
2018,8,배,원황,17549.401,중품,10,개
2018,8,복숭아,백도,20726.049,상품,10,개
2018,8,복숭아,백도,15358.636,중품,10,개
2018,8,포도,캠벨얼리,6863.268,상품,1,kg
2018,8,포도,캠벨얼리,5960.265,중품,1,kg
2018,8,포도,거봉,14766.267,상품,2,kg
2018,8,포도,거봉,13491.737,중품,2,kg
2018,8,포도,레드글로브 칠레,8052.709,중품,1,kg
2018,8,포도,톰슨 미국,10693.664,중품,1,kg
2018,8,바나나,수입,287.382,상품,100,g
2018,8,바나나,수입,248.821,중품,100,g
2018,8,참다래,그린 뉴질랜드,6139.309,상품,10,개
2018,8,참다래,그린 뉴질랜드,5189.126,중품,10,개
2018,8,파인애플,수입,5524.902,상품,1,개
2018,8,파인애플,수입,4189.09,중품,1,개
2018,8,오렌지,발렌시아 미국,9872.587,상품,10,개
2018,8,오렌지,발렌시아 미국,8102.306,중품,10,개
2018,8,오렌지,네이블 호주,11260.217,상품,10,개
2018,8,방울토마토,국산,5794.018,상품,1,kg
2018,8,레몬,수입,10282.032,상품,10,개
2018,8,레몬,수입,7993.222,중품,10,개
2018,8,체리,수입,1627.861,상품,100,g
2018,8,체리,수입,1431.305,중품,100,g
2018,8,건포도,수입,865.337,중품,100,g
2018,8,건블루베리,수입,3354.835,중품,100,g
2018,8,쇠고기,한우갈비,5169.587,1등급,100,g
2018,8,쇠고기,한우등심,7965.282,1등급,100,g
2018,8,쇠고기,한우불고기,4304.627,1등급,100,g
2018,8,쇠고기,한우양지,5484.992,1등급,100,g
2018,8,쇠고기,한우안심,10271.163,1등급,100,g
2018,8,쇠고기,미국산갈비,2384.286,냉동,100,g
2018,8,쇠고기,미국산갈비살,2241.107,냉장,100,g
2018,8,쇠고기,미국산불고기,1658.75,냉동,100,g
2018,8,쇠고기,호주산갈비,2270.141,냉장,100,g
2018,8,쇠고기,호주산갈비,1980.807,냉동,100,g
2018,8,쇠고기,호주산불고기,1815.664,냉장,100,g
2018,8,쇠고기,호주산불고기,1512.987,냉동,100,g
2018,8,돼지고기,삼겹살(국산냉장),2200.768,중품,100,g
2018,8,돼지고기,삼겹살(수입냉동),1037.826,중품,100,g
2018,8,돼지고기,목살,2254.603,중품,100,g
2018,8,돼지고기,돼지갈비,1231.239,중품,100,g
2018,8,돼지고기,앞다리살,1163.785,중품,100,g
2018,8,닭고기,도계,5235.774,중품,1,kg
2018,8,계란,특란,4860.006,중품,30,개
2018,8,우유,우유,2566.082,상품,1,리터
2018,8,고등어,생선,2767.192,중품,1,마리
2018,8,고등어,냉동,2390.44,중품,1,마리
2018,8,고등어,염장,3050.52,중품,2,마리
2018,8,고등어,냉동(수입),2211.906,중품,1,마리
2018,8,꽁치,냉동(수입),3424.537,중품,5,마리
2018,8,갈치,생선,5525.833,중품,1,마리
2018,8,갈치,냉동,4616.86,중품,1,마리
2018,8,명태,냉동,2710.873,중품,1,마리
2018,8,물오징어,생선,4440,중품,1,마리
2018,8,물오징어,냉동,3608.842,중품,1,마리
2018,8,건멸치,건멸치,2706.242,중품,100,g
2018,8,건오징어,건오징어,49214.938,중품,10,마리
2018,8,김,마른김,941.072,중품,10,장
2018,8,김,얼구운김,1507.325,중품,10,장
2018,8,건미역,건미역,2847.879,상품,100,g
2018,8,수입조기,부세수입(냉동),4118.264,중품,1,마리
2018,8,새우젓,새우젓,17614.173,상품,1,kg
2018,8,멸치액젓,멸치액젓,4552.435,상품,1,kg
2018,8,굵은소금,굵은소금,7112.667,상품,5,kg
2018,8,전복,전복,15716.326,중품,5,마리
2018,8,새우,흰다리(수입),4580.196,중품,10,마리
2018,9,쌀,일반계,49464.91,상품,20,kg
2018,9,찹쌀,일반계,4225.163,상품,1,kg
2018,9,콩,흰 콩(국산),4672.66,상품,500,g
2018,9,콩,흰 콩(국산),3096.667,중품,500,g
2018,9,팥,적두(국산),7657.163,상품,500,g
2018,9,팥,적두(국산),5285.343,중품,500,g
2018,9,녹두,국산,7316.018,상품,500,g
2018,9,녹두,국산,5585.539,중품,500,g
2018,9,고구마,밤,5874.197,상품,1,kg
2018,9,고구마,밤,5032.631,중품,1,kg
2018,9,감자,수미,344.029,상품,100,g
2018,9,감자,수미,261.075,중품,100,g
2018,9,배추,고랭지,6427.519,상품,1,포기
2018,9,배추,고랭지,5687.992,중품,1,포기
2018,9,양배추,양배추,5167.424,상품,1,포기
2018,9,양배추,양배추,3970.747,중품,1,포기
2018,9,시금치,시금치,20713.21,상품,1,kg
2018,9,시금치,시금치,8010.556,중품,1,kg
2018,9,상추,적,1930.493,상품,100,g
2018,9,상추,적,1659.631,중품,100,g
2018,9,상추,청,1936.439,상품,100,g
2018,9,상추,청,1593.937,중품,100,g
2018,9,얼갈이배추,얼갈이배추,3528.92,상품,1,kg
2018,9,얼갈이배추,얼갈이배추,1990.194,중품,1,kg
2018,9,수박,수박,25825.806,상품,1,개
2018,9,수박,수박,23317.617,중품,1,개
2018,9,참외,참외,16837.87,상품,10,개
2018,9,참외,참외,12442.874,중품,10,개
2018,9,오이,가시계통,9342.611,상품,10,개
2018,9,오이,가시계통,6217.392,중품,10,개
2018,9,오이,다다기계통,9866.438,상품,10,개
2018,9,오이,다다기계통,6205.059,중품,10,개
2018,9,오이,취청,10023.397,상품,10,개
2018,9,오이,취청,7002.938,중품,10,개
2018,9,호박,애호박,2091.289,상품,1,개
2018,9,호박,애호박,1532.725,중품,1,개
2018,9,호박,쥬키니,1951.159,상품,1,개
2018,9,호박,쥬키니,1232.742,중품,1,개
2018,9,토마토,토마토,5684.116,상품,1,kg
2018,9,토마토,토마토,3456.875,중품,1,kg
2018,9,무,고랭지,3610.632,상품,1,개
2018,9,무,고랭지,3163.735,중품,1,개
2018,9,당근,무세척,5035.929,상품,1,kg
2018,9,당근,무세척,3587.373,중품,1,kg
2018,9,열무,열무,3424.807,상품,1,kg
2018,9,열무,열무,2026.707,중품,1,kg
2018,9,건고추,화건,19303.66,상품,600,g
2018,9,건고추,화건,17595.324,중품,600,g
2018,9,건고추,양건,22017.093,상품,600,g
2018,9,건고추,양건,20037.255,중품,600,g
2018,9,풋고추,풋고추,1299.94,상품,100,g
2018,9,풋고추,풋고추,801.421,중품,100,g
2018,9,풋고추,꽈리고추,1725.817,상품,100,g
2018,9,풋고추,꽈리고추,1011.544,중품,100,g
2018,9,풋고추,청양고추,1164.146,상품,100,g
2018,9,풋고추,청양고추,779.963,중품,100,g
2018,9,붉은고추,붉은고추,1502.418,상품,100,g
2018,9,붉은고추,붉은고추,774.941,중품,100,g
2018,9,양파,양파,1587.548,상품,1,kg
2018,9,양파,양파,1346.292,중품,1,kg
2018,9,파,대파,4815.695,상품,1,kg
2018,9,파,대파,3065.846,중품,1,kg
2018,9,파,쪽파,6040.977,상품,1,kg
2018,9,파,쪽파,4105.765,중품,1,kg
2018,9,생강,국산,13392.207,상품,1,kg
2018,9,생강,국산,9442.784,중품,1,kg
2018,9,고춧가루,국산,32946.118,상품,1,kg
2018,9,고춧가루,중국,11802.036,상품,1,kg
2018,9,미나리,미나리,10821.57,상품,1,kg
2018,9,미나리,미나리,1034.17,상품,100,g
2018,9,미나리,미나리,8577.042,중품,1,kg
2018,9,미나리,미나리,897.978,중품,100,g
2018,9,깻잎,깻잎,2050.241,상품,100,g
2018,9,깻잎,깻잎,1605.735,중품,100,g
2018,9,피망,청,1206.237,상품,100,g
2018,9,피망,청,638.247,중품,100,g
2018,9,파프리카,파프리카,2080.341,상품,200,g
2018,9,파프리카,파프리카,1413.229,중품,200,g
2018,9,멜론,멜론,8389.496,상품,1,개
2018,9,멜론,멜론,6981.14,중품,1,개
2018,9,깐마늘(국산),깐마늘(국산),9109.255,상품,1,kg
2018,9,깐마늘(국산),깐마늘(국산),7062.232,중품,1,kg
2018,9,참깨,백색(국산),11690,상품,500,g
2018,9,참깨,백색(국산),9752.727,중품,500,g
2018,9,참깨,중국,3892.941,중품,500,g
2018,9,참깨,인도,3348.128,중품,500,g
2018,9,땅콩,국산,1857.107,상품,100,g
2018,9,땅콩,수입,616.913,중품,100,g
2018,9,느타리버섯,느타리버섯,1173.056,상품,100,g
2018,9,느타리버섯,느타리버섯,730.735,중품,100,g
2018,9,느타리버섯,애느타리버섯,509.887,상품,100,g
2018,9,느타리버섯,애느타리버섯,382.059,중품,100,g
2018,9,팽이버섯,팽이버섯,568.99,상품,150,g
2018,9,팽이버섯,팽이버섯,502.108,중품,150,g
2018,9,새송이버섯,새송이버섯,548.11,상품,100,g
2018,9,새송이버섯,새송이버섯,432.941,중품,100,g
2018,9,호두,수입,1731.147,중품,100,g
2018,9,아몬드,수입,1504.437,중품,100,g
2018,9,사과,후지,21298.6,상품,10,개
2018,9,사과,후지,15580,중품,10,개
2018,9,사과,쓰가루,18997.111,상품,10,개
2018,9,사과,쓰가루,15283.27,중품,10,개
2018,9,사과,홍로,26269.318,상품,10,개
2018,9,사과,홍로,17468.215,중품,10,개
2018,9,배,신고,31269.553,상품,10,개
2018,9,배,신고,23514.238,중품,10,개
2018,9,배,원황,30289.443,상품,10,개
2018,9,배,원황,19184.211,중품,10,개
2018,9,복숭아,백도,20622.425,상품,10,개
2018,9,복숭아,백도,15237.107,중품,10,개
2018,9,포도,캠벨얼리,6368.126,상품,1,kg
2018,9,포도,캠벨얼리,5558.885,중품,1,kg
2018,9,포도,거봉,14745.449,상품,2,kg
2018,9,포도,거봉,12429.477,중품,2,kg
2018,9,포도,MBA,5831.008,상품,1,kg
2018,9,포도,MBA,5070.356,중품,1,kg
2018,9,포도,레드글로브 칠레,8430,중품,1,kg
2018,9,포도,톰슨 미국,9039.515,중품,1,kg
2018,9,바나나,수입,289.63,상품,100,g
2018,9,바나나,수입,245.978,중품,100,g
2018,9,참다래,그린 뉴질랜드,6387.261,상품,10,개
2018,9,참다래,그린 뉴질랜드,5248.647,중품,10,개
2018,9,파인애플,수입,5945.804,상품,1,개
2018,9,파인애플,수입,4743.67,중품,1,개
2018,9,오렌지,네이블 호주,12357.571,상품,10,개
2018,9,방울토마토,방울토마토,9265.738,상품,1,kg
2018,9,레몬,수입,10155.24,상품,10,개
2018,9,레몬,수입,8077.658,중품,10,개
2018,9,건포도,수입,869.167,중품,100,g
2018,9,건블루베리,수입,3405.724,중품,100,g
2018,9,망고,수입,4690.474,상품,1,개
2018,9,망고,수입,4141.545,중품,1,개
2018,9,쇠고기,한우갈비,5224.278,1등급,100,g
2018,9,쇠고기,한우등심,8179.92,1등급,100,g
2018,9,쇠고기,한우불고기,4378.613,1등급,100,g
2018,9,쇠고기,한우양지,5563.391,1등급,100,g
2018,9,쇠고기,한우안심,10631.956,1등급,100,g
2018,9,쇠고기,미국산갈비,2406.525,냉동,100,g
2018,9,쇠고기,미국산갈비살,2246.314,냉장,100,g
2018,9,쇠고기,미국산불고기,1651.544,냉동,100,g
2018,9,쇠고기,호주산갈비,2333.677,냉장,100,g
2018,9,쇠고기,호주산갈비,1988.913,냉동,100,g
2018,9,쇠고기,호주산불고기,1775.31,냉장,100,g
2018,9,쇠고기,호주산불고기,1512.395,냉동,100,g
2018,9,돼지고기,삼겹살(국산냉장),2171.817,중품,100,g
2018,9,돼지고기,삼겹살(수입냉동),1038.844,중품,100,g
2018,9,돼지고기,목살,2180.939,중품,100,g
2018,9,돼지고기,돼지갈비,1346.456,중품,100,g
2018,9,돼지고기,앞다리살,1213.452,중품,100,g
2018,9,닭고기,도계,5255.644,중품,1,kg
2018,9,계란,특란,5539.219,중품,30,개
2018,9,우유,우유,2617.003,상품,1,리터
2018,9,고등어,생선,2626.787,중품,1,마리
2018,9,고등어,냉동,2265.128,중품,1,마리
2018,9,고등어,염장,3021.874,중품,2,마리
2018,9,고등어,냉동(수입),2284.514,중품,1,마리
2018,9,꽁치,냉동(수입),3473.168,중품,5,마리
2018,9,갈치,생선,7217.811,중품,1,마리
2018,9,갈치,냉동,3978.916,중품,1,마리
2018,9,명태,냉동,2521.744,중품,1,마리
2018,9,물오징어,냉동,3722.134,중품,1,마리
2018,9,건멸치,건멸치,2600.715,중품,100,g
2018,9,건오징어,건오징어,47724.853,중품,10,마리
2018,9,김,마른김,955.267,중품,10,장
2018,9,김,얼구운김,1508.071,중품,10,장
2018,9,건미역,건미역,2878.248,상품,100,g
2018,9,수입조기,부세수입(냉동),3975.239,중품,1,마리
2018,9,새우젓,새우젓,17870.935,상품,1,kg
2018,9,멸치액젓,멸치액젓,4541.556,상품,1,kg
2018,9,굵은소금,굵은소금,7120.444,상품,5,kg
2018,9,전복,전복,17030.814,중품,5,마리
2018,9,새우,흰다리(수입),4615.857,중품,10,마리
2018,10,쌀,일반계,52009.962,상품,20,kg
2018,10,쌀,햇일반계,54085.141,상품,20,kg
2018,10,찹쌀,일반계,4527.28,상품,1,kg
2018,10,콩,백태(국산),4662.188,상품,500,g
2018,10,콩,백태(국산),3113.714,중품,500,g
2018,10,팥,적두(국산),7763.362,상품,500,g
2018,10,팥,적두(국산),5335.281,중품,500,g
2018,10,녹두,국산,7190.233,상품,500,g
2018,10,녹두,국산,5552.421,중품,500,g
2018,10,고구마,밤,5565.934,상품,1,kg
2018,10,고구마,밤,4606.134,중품,1,kg
2018,10,감자,수미,354.364,상품,100,g
2018,10,감자,수미,269.631,중품,100,g
2018,10,배추,고랭지,3975.977,상품,1,포기
2018,10,배추,고랭지,3332.753,중품,1,포기
2018,10,배추,가을,3117.833,상품,1,포기
2018,10,배추,가을,2706.631,중품,1,포기
2018,10,양배추,양배추,4399.9,상품,1,포기
2018,10,양배추,양배추,3316.824,중품,1,포기
2018,10,시금치,시금치,6916.204,상품,1,kg
2018,10,시금치,시금치,4126.906,중품,1,kg
2018,10,상추,적,1075.915,상품,100,g
2018,10,상추,적,766.958,중품,100,g
2018,10,상추,청,1104.913,상품,100,g
2018,10,상추,청,728.571,중품,100,g
2018,10,얼갈이배추,얼갈이배추,1946.303,상품,1,kg
2018,10,얼갈이배추,얼갈이배추,1287.342,중품,1,kg
2018,10,갓,갓,2982.955,상품,1,kg
2018,10,수박,수박,21662.774,상품,1,개
2018,10,수박,수박,19534.653,중품,1,개
2018,10,오이,가시계통,7733.426,상품,10,개
2018,10,오이,가시계통,5293.905,중품,10,개
2018,10,오이,다다기계통,7371.732,상품,10,개
2018,10,오이,다다기계통,5125.792,중품,10,개
2018,10,오이,취청,7851.707,상품,10,개
2018,10,오이,취청,5131.905,중품,10,개
2018,10,호박,애호박,1200.222,상품,1,개
2018,10,호박,애호박,888.393,중품,1,개
2018,10,호박,쥬키니,1524.601,상품,1,개
2018,10,호박,쥬키니,985.851,중품,1,개
2018,10,토마토,토마토,7973.077,상품,1,kg
2018,10,토마토,토마토,4273.746,중품,1,kg
2018,10,무,고랭지,2749.487,상품,1,개
2018,10,무,고랭지,2275.598,중품,1,개
2018,10,무,가을,2076.724,상품,1,개
2018,10,무,가을,1825.791,중품,1,개
2018,10,당근,무세척,5396.859,상품,1,kg
2018,10,당근,무세척,3978.87,중품,1,kg
2018,10,열무,열무,1974.017,상품,1,kg
2018,10,열무,열무,1443.874,중품,1,kg
2018,10,건고추,화건,18151.473,상품,600,g
2018,10,건고추,화건,16431.638,중품,600,g
2018,10,건고추,양건,20566.32,상품,600,g
2018,10,건고추,양건,18521.164,중품,600,g
2018,10,풋고추,풋고추,1070.945,상품,100,g
2018,10,풋고추,풋고추,697.778,중품,100,g
2018,10,풋고추,꽈리고추,1200.835,상품,100,g
2018,10,풋고추,꽈리고추,758.571,중품,100,g
2018,10,풋고추,청양고추,978.807,상품,100,g
2018,10,풋고추,청양고추,677.5,중품,100,g
2018,10,붉은고추,붉은고추,1697.184,상품,100,g
2018,10,붉은고추,붉은고추,857.651,중품,100,g
2018,10,양파,양파,1644.552,상품,1,kg
2018,10,양파,양파,1348.68,중품,1,kg
2018,10,파,대파,4208.276,상품,1,kg
2018,10,파,대파,2615.655,중품,1,kg
2018,10,파,쪽파,5072.879,상품,1,kg
2018,10,파,쪽파,3506.413,중품,1,kg
2018,10,생강,국산,12773.382,상품,1,kg
2018,10,생강,국산,9597.683,중품,1,kg
2018,10,고춧가루,국산,32666.815,상품,1,kg
2018,10,고춧가루,중국,11761.837,상품,1,kg
2018,10,미나리,미나리,6088.238,상품,1,kg
2018,10,미나리,미나리,4981.19,중품,1,kg
2018,10,깻잎,깻잎,1834.875,상품,100,g
2018,10,깻잎,깻잎,1356.984,중품,100,g
2018,10,피망,청,976.993,상품,100,g
2018,10,피망,청,578.816,중품,100,g
2018,10,파프리카,파프리카,1829.148,상품,200,g
2018,10,파프리카,파프리카,1295.126,중품,200,g
2018,10,멜론,멜론,8671.168,상품,1,개
2018,10,멜론,멜론,6812.651,중품,1,개
2018,10,깐마늘(국산),깐마늘(국산),9058.487,상품,1,kg
2018,10,깐마늘(국산),깐마늘(국산),7026.217,중품,1,kg
2018,10,참깨,백색(국산),11727.09,상품,500,g
2018,10,참깨,백색(국산),9793.42,중품,500,g
2018,10,참깨,중국,3901.232,중품,500,g
2018,10,참깨,인도,3347.057,중품,500,g
2018,10,땅콩,국산,1882.352,상품,100,g
2018,10,땅콩,수입,622.496,중품,100,g
2018,10,느타리버섯,느타리버섯,990.678,상품,100,g
2018,10,느타리버섯,느타리버섯,635.675,중품,100,g
2018,10,느타리버섯,애느타리버섯,498.911,상품,100,g
2018,10,느타리버섯,애느타리버섯,372.286,중품,100,g
2018,10,팽이버섯,팽이버섯,538.626,상품,150,g
2018,10,팽이버섯,팽이버섯,431.796,중품,150,g
2018,10,새송이버섯,새송이버섯,513.955,상품,100,g
2018,10,새송이버섯,새송이버섯,395.374,중품,100,g
2018,10,호두,수입,1734.658,중품,100,g
2018,10,아몬드,수입,1506.838,중품,100,g
2018,10,사과,후지,22335.859,상품,10,개
2018,10,사과,후지,14407.438,중품,10,개
2018,10,사과,홍로,23500.297,상품,10,개
2018,10,사과,홍로,16271.912,중품,10,개
2018,10,배,신고,33787.292,상품,10,개
2018,10,배,신고,22353.191,중품,10,개
2018,10,포도,캠벨얼리,6291.551,상품,1,kg
2018,10,포도,캠벨얼리,5810.309,중품,1,kg
2018,10,포도,거봉,15780.92,상품,2,kg
2018,10,포도,거봉,11864.094,중품,2,kg
2018,10,포도,MBA,5577.035,상품,1,kg
2018,10,포도,MBA,4887.445,중품,1,kg
2018,10,포도,레드글로브 칠레,8430,중품,1,kg
2018,10,포도,톰슨 미국,8158.948,중품,1,kg
2018,10,감귤,노지,3681.664,상품,10,개
2018,10,감귤,노지,3390.711,M과,10,개
2018,10,감귤,노지,3047.148,S과,10,개
2018,10,감귤,시설,5532.264,상품,10,개
2018,10,감귤,시설,5326.025,M과,10,개
2018,10,단감,단감,10667.85,상품,10,개
2018,10,단감,단감,7811.899,중품,10,개
2018,10,바나나,수입,290.454,상품,100,g
2018,10,바나나,수입,250.126,중품,100,g
2018,10,참다래,그린 뉴질랜드,6412.912,상품,10,개
2018,10,참다래,그린 뉴질랜드,5256.097,중품,10,개
2018,10,파인애플,수입,6144.504,상품,1,개
2018,10,파인애플,수입,5145.459,중품,1,개
2018,10,오렌지,네이블 호주,13402.384,상품,10,개
2018,10,오렌지,네이블 호주,13000,중품,10,개
2018,10,방울토마토,국산,10193.832,상품,1,kg
2018,10,레몬,수입,10459.089,상품,10,개
2018,10,레몬,수입,8036.006,중품,10,개
2018,10,건포도,수입,876.275,중품,100,g
2018,10,건블루베리,수입,3401.492,중품,100,g
2018,10,망고,수입,4897.514,상품,1,개
2018,10,망고,수입,4303.059,중품,1,개
2018,10,쇠고기,한우갈비,5259.589,1등급,100,g
2018,10,쇠고기,한우등심,8462.168,1등급,100,g
2018,10,쇠고기,한우불고기,4340.528,1등급,100,g
2018,10,쇠고기,한우양지,5520.062,1등급,100,g
2018,10,쇠고기,한우안심,10664.524,1등급,100,g
2018,10,쇠고기,미국산갈비,2435.159,냉동,100,g
2018,10,쇠고기,미국산갈비살,2257.349,냉장,100,g
2018,10,쇠고기,미국산불고기,1652.5,냉동,100,g
2018,10,쇠고기,호주산갈비,2398.723,냉장,100,g
2018,10,쇠고기,호주산갈비,1999.818,냉동,100,g
2018,10,쇠고기,호주산불고기,1846.85,냉장,100,g
2018,10,쇠고기,호주산불고기,1513.095,냉동,100,g
2018,10,돼지고기,삼겹살(국산냉장),2023.619,중품,100,g
2018,10,돼지고기,삼겹살(수입냉동),1040.396,중품,100,g
2018,10,돼지고기,목살,1995.178,중품,100,g
2018,10,돼지고기,돼지갈비,1269.97,중품,100,g
2018,10,돼지고기,앞다리살,1179.856,중품,100,g
2018,10,닭고기,도계,5184.198,중품,1,kg
2018,10,계란,특란,5390.15,중품,30,개
2018,10,우유,우유,2619.728,상품,1,리터
2018,10,고등어,생선,2632.98,중품,1,마리
2018,10,고등어,냉동,2118.529,중품,1,마리
2018,10,고등어,염장,3059.815,중품,2,마리
2018,10,고등어,냉동(수입),2078.185,중품,1,마리
2018,10,꽁치,냉동(수입),3388.956,중품,5,마리
2018,10,갈치,생선,7107.834,중품,1,마리
2018,10,갈치,냉동,5104.275,중품,1,마리
2018,10,명태,냉동,2479.893,중품,1,마리
2018,10,물오징어,생선,4986.337,중품,1,마리
2018,10,물오징어,냉동,3810.36,중품,1,마리
2018,10,건멸치,건멸치,2617.973,중품,100,g
2018,10,건오징어,건오징어,48566.299,중품,10,마리
2018,10,김,마른김,957.381,중품,10,장
2018,10,김,얼구운김,1503.156,중품,10,장
2018,10,건미역,건미역,2885.206,상품,100,g
2018,10,굴,굴,18062.61,상품,1,kg
2018,10,수입조기,부세수입(냉동),3733.384,중품,1,마리
2018,10,새우젓,새우젓,18454.288,상품,1,kg
2018,10,멸치액젓,멸치액젓,4526.709,상품,1,kg
2018,10,굵은소금,굵은소금,7143.164,상품,5,kg
2018,10,전복,전복,16920.529,중품,5,마리
2018,10,새우,흰다리(수입),4681.405,중품,10,마리
2018,11,쌀,일반계,53549.818,상품,20,kg
2018,11,찹쌀,일반계,4786.852,상품,1,kg
2018,11,콩,백태(국산),4703.315,상품,500,g
2018,11,콩,백태(국산),3150.849,중품,500,g
2018,11,팥,적두(국산),7967.192,상품,500,g
2018,11,팥,적두(국산),5622.574,중품,500,g
2018,11,녹두,국산,6777.684,상품,500,g
2018,11,녹두,국산,5574.28,중품,500,g
2018,11,고구마,밤,5220.4,상품,1,kg
2018,11,고구마,밤,4448.861,중품,1,kg
2018,11,감자,수미,381.225,상품,100,g
2018,11,감자,수미,275.927,중품,100,g
2018,11,배추,고랭지,3323.53,상품,1,포기
2018,11,배추,고랭지,2701.73,중품,1,포기
2018,11,배추,가을,3061.259,상품,1,포기
2018,11,배추,가을,2457.825,중품,1,포기
2018,11,양배추,양배추,3963.038,상품,1,포기
2018,11,양배추,양배추,3063.693,중품,1,포기
2018,11,시금치,시금치,5676.19,상품,1,kg
2018,11,시금치,시금치,3616.344,중품,1,kg
2018,11,상추,적,761.976,상품,100,g
2018,11,상추,적,515.884,중품,100,g
2018,11,상추,청,776.425,상품,100,g
2018,11,상추,청,487.662,중품,100,g
2018,11,얼갈이배추,얼갈이배추,1820.227,상품,1,kg
2018,11,얼갈이배추,얼갈이배추,1132,중품,1,kg
2018,11,갓,갓,3338.129,상품,1,kg
2018,11,수박,수박,17448.634,상품,1,개
2018,11,수박,수박,15522.663,중품,1,개
2018,11,오이,가시계통,6584.058,상품,10,개
2018,11,오이,가시계통,4754,중품,10,개
2018,11,오이,다다기계통,7061.375,상품,10,개
2018,11,오이,다다기계통,4841.083,중품,10,개
2018,11,오이,취청,6939.382,상품,10,개
2018,11,오이,취청,4531.764,중품,10,개
2018,11,호박,애호박,1615.354,상품,1,개
2018,11,호박,애호박,1118.778,중품,1,개
2018,11,호박,쥬키니,1608.536,상품,1,개
2018,11,호박,쥬키니,1132.597,중품,1,개
2018,11,토마토,토마토,5883.171,상품,1,kg
2018,11,토마토,토마토,4140.394,중품,1,kg
2018,11,무,고랭지,2133.952,상품,1,개
